Store,Dept,Date,IsHoliday,Weekly_Pred
1,6,2012-08-03,False,3329.5438745715705
1,6,2012-08-10,False,3144.8013227583365
1,6,2012-08-17,False,2255.894609123406
1,6,2012-08-24,False,2652.360897975308
1,6,2012-08-31,False,3163.4208825249834
1,7,2012-07-06,False,22381.047283316442
1,7,2012-07-13,False,19009.377669283836
1,7,2012-07-20,False,17722.584496697767
1,7,2012-07-27,False,16620.589357147095
1,7,2012-08-03,False,17331.866958149712
1,7,2012-08-10,False,15901.774608893302
1,7,2012-08-17,False,15447.924383815782
1,7,2012-08-24,False,14302.752214989188
1,7,2012-08-31,False,16040.073486205994
1,8,2012-07-06,False,37622.2565898776
1,8,2012-07-13,False,35850.00108246523
1,8,2012-07-20,False,36325.02623381703
1,8,2012-07-27,False,35767.502116680065
1,8,2012-08-03,False,37853.025847970355
1,8,2012-08-10,False,34470.217964285504
1,8,2012-08-17,False,34217.26205292116
1,8,2012-08-24,False,33600.4563148397
1,8,2012-08-31,False,38358.197846893505
1,9,2012-07-06,False,29547.15233973566
1,9,2012-07-13,False,22255.05256525871
1,9,2012-07-20,False,21600.264676760402
1,9,2012-07-27,False,20941.733541703128
1,9,2012-08-03,False,20731.654728574664
1,9,2012-08-10,False,19195.48593481377
1,9,2012-08-17,False,26331.440832385324
1,9,2012-08-24,False,25360.686957842925
1,9,2012-08-31,False,48262.80167915445
1,10,2012-07-06,False,33617.15572786635
1,10,2012-07-13,False,32118.98302943181
1,10,2012-07-20,False,32204.07002323512
1,10,2012-07-27,False,32075.903270279123
1,10,2012-08-03,False,34627.85399953036
1,10,2012-08-10,False,33503.00377108918
1,10,2012-08-17,False,33531.543089801875
1,10,2012-08-24,False,34046.60356041862
1,10,2012-08-31,False,33643.69273556197
1,11,2012-07-06,False,28892.92808026262
1,11,2012-07-13,False,30220.267849919015
1,11,2012-07-20,False,30986.873606227913
1,11,2012-07-27,False,27918.60312431026
1,11,2012-08-03,False,33452.52562293054
1,11,2012-08-10,False,26942.902857292138
1,11,2012-08-17,False,25336.511736381013
1,11,2012-08-24,False,22542.09833911773
1,11,2012-08-31,False,21470.996569838084
1,12,2012-07-06,False,11597.610506276564
1,12,2012-07-13,False,10419.772966821743
1,12,2012-07-20,False,11651.889130249609
1,12,2012-07-27,False,11626.61924009575
1,12,2012-08-03,False,11500.809349218689
1,12,2012-08-10,False,12464.241838352867
1,12,2012-08-17,False,10110.674360422827
1,12,2012-08-24,False,9314.135403519915
1,12,2012-08-31,False,10743.944792483186
1,13,2012-07-06,False,41257.7059693213
1,13,2012-07-13,False,40880.76907162096
1,13,2012-07-20,False,40651.29632025757
1,13,2012-07-27,False,39527.07049088259
1,13,2012-08-03,False,43703.13705238343
1,13,2012-08-10,False,40152.571661736154
1,13,2012-08-17,False,42246.52826955037
1,13,2012-08-24,False,40679.95064043679
1,13,2012-08-31,False,44967.5684272078
1,14,2012-07-06,False,14830.511226987752
1,14,2012-07-13,False,13967.90114549771
1,14,2012-07-20,False,13888.674283843833
1,14,2012-07-27,False,13373.76984547453
1,14,2012-08-03,False,15186.760344713726
1,14,2012-08-10,False,14124.18407173748
1,14,2012-08-17,False,14562.826017002784
1,14,2012-08-24,False,12962.72558306774
1,14,2012-08-31,False,13924.630669247934
1,16,2012-07-06,False,33995.82480708782
1,16,2012-07-13,False,29117.468802438336
1,16,2012-07-20,False,27027.49647126527
1,16,2012-07-27,False,23511.741608021795
1,16,2012-08-03,False,24945.161933367217
1,16,2012-08-10,False,22350.3387629793
1,16,2012-08-17,False,20563.813701064388
1,16,2012-08-24,False,18586.862702250575
1,16,2012-08-31,False,19974.249568354095
1,17,2012-07-06,False,7537.219924434034
1,17,2012-07-13,False,7511.818257031879
1,17,2012-07-20,False,7866.375968415836
1,17,2012-07-27,False,7632.135465770403
1,17,2012-08-03,False,8192.792929048117
1,17,2012-08-10,False,7637.179032888402
1,17,2012-08-17,False,8494.74949715052
1,17,2012-08-24,False,8789.236065490459
1,17,2012-08-31,False,7627.193853250913
1,18,2012-07-20,False,0.0
1,18,2012-08-17,False,0.0
1,18,2012-08-24,False,6.770253993256119
1,18,2012-08-31,False,69.33386218454234
1,19,2012-07-06,False,757.4893323325795
1,19,2012-07-13,False,924.2076319869293
1,19,2012-07-20,False,737.0721282700126
1,19,2012-07-27,False,744.0422660191437
1,19,2012-08-03,False,855.7908795866996
1,19,2012-08-10,False,936.1061072510449
1,19,2012-08-17,False,911.5196770243242
1,19,2012-08-24,False,872.543802920379
1,19,2012-08-31,False,758.5235862651048
1,20,2012-07-06,False,5649.233285272702
1,20,2012-07-13,False,5012.702780468416
1,20,2012-07-20,False,5017.347154226605
1,20,2012-07-27,False,4699.002321227097
1,20,2012-08-03,False,5191.747918354218
1,20,2012-08-10,False,4708.031150629214
1,20,2012-08-17,False,4878.603106547809
1,20,2012-08-24,False,4195.202437828132
1,20,2012-08-31,False,4858.307349737569
1,21,2012-07-06,False,7719.563402457624
1,21,2012-07-13,False,7895.0887958850135
1,21,2012-07-20,False,7413.568295735948
1,21,2012-07-27,False,7485.942358714009
1,21,2012-08-03,False,7800.088258175853
1,21,2012-08-10,False,7678.259843884599
1,21,2012-08-17,False,7544.998688014841
1,21,2012-08-24,False,7541.5655207600275
1,21,2012-08-31,False,7990.049842098124
1,22,2012-07-06,False,7365.6895191222375
1,22,2012-07-13,False,7302.24904337078
1,22,2012-07-20,False,7547.53945327784
1,22,2012-07-27,False,7628.971393818882
1,22,2012-08-03,False,7808.973924247123
1,22,2012-08-10,False,7535.16035598676
1,22,2012-08-17,False,7978.582555079199
1,22,2012-08-24,False,7264.518375367763
1,22,2012-08-31,False,7746.123634975609
1,23,2012-07-06,False,21078.225912841375
1,23,2012-07-13,False,18995.0377640203
1,23,2012-07-20,False,20056.989452548747
1,23,2012-07-27,False,19029.363228270733
1,23,2012-08-03,False,21427.64022804882
1,23,2012-08-10,False,20623.118414091987
1,23,2012-08-17,False,23933.18529966444
1,23,2012-08-24,False,26499.135784053724
1,23,2012-08-31,False,18111.64538601385
1,24,2012-07-06,False,3716.1473736446324
1,24,2012-07-13,False,3912.2625287666674
1,24,2012-07-20,False,4413.748686379031
1,24,2012-07-27,False,5764.515711296229
1,24,2012-08-03,False,8685.268183032302
1,24,2012-08-10,False,10009.701490793524
1,24,2012-08-17,False,15205.940594839258
1,24,2012-08-24,False,14748.809055921314
1,24,2012-08-31,False,5267.372966496345
1,25,2012-07-06,False,9378.486638092021
1,25,2012-07-13,False,8874.067812614054
1,25,2012-07-20,False,8972.814288238076
1,25,2012-07-27,False,8746.625283201374
1,25,2012-08-03,False,9852.935562207203
1,25,2012-08-10,False,9329.14030419309
1,25,2012-08-17,False,9811.95572486738
1,25,2012-08-24,False,9857.390193406678
1,25,2012-08-31,False,8938.227614603551
1,26,2012-07-06,False,5028.59209926418
1,26,2012-07-13,False,4495.963239722816
1,26,2012-07-20,False,4767.484112381089
1,26,2012-07-27,False,4242.726813319425
1,26,2012-08-03,False,5192.3535958493385
1,26,2012-08-10,False,4787.970415519814
1,26,2012-08-17,False,5369.512519366777
1,26,2012-08-24,False,5190.286454905945
1,26,2012-08-31,False,4854.986261700438
1,27,2012-07-06,False,731.0211566712671
1,27,2012-07-13,False,874.659958769604
1,27,2012-07-20,False,851.170831546228
1,27,2012-07-27,False,899.2305084521829
1,27,2012-08-03,False,1160.0485217156927
1,27,2012-08-10,False,1084.294502754303
1,27,2012-08-17,False,1643.0447658850144
1,27,2012-08-24,False,1899.2475295068307
1,27,2012-08-31,False,1093.8767344820774
1,28,2012-07-06,False,260.60341134252684
1,28,2012-07-13,False,264.09779023793504
1,28,2012-07-20,False,303.7003384029776
1,28,2012-07-27,False,282.2344904326146
1,28,2012-08-03,False,307.5826991700215
1,28,2012-08-10,False,270.14753795282877
1,28,2012-08-17,False,254.91994459029007
1,28,2012-08-24,False,268.613708614522
1,28,2012-08-31,False,272.91932775956053
1,29,2012-07-06,False,3880.0711042051717
1,29,2012-07-13,False,3797.5578457318356
1,29,2012-07-20,False,3901.4824915147233
1,29,2012-07-27,False,3760.7621820245927
1,29,2012-08-03,False,4375.1232706299625
1,29,2012-08-10,False,3941.573890484688
1,29,2012-08-17,False,4488.732758267994
1,29,2012-08-24,False,4408.688330344983
1,29,2012-08-31,False,3824.8979979793667
1,30,2012-07-06,False,3151.6760741380317
1,30,2012-07-13,False,3015.1250479831365
1,30,2012-07-20,False,3224.849837895459
1,30,2012-07-27,False,2891.334925246127
1,30,2012-08-03,False,3208.0512779289616
1,30,2012-08-10,False,2939.589040413175
1,30,2012-08-17,False,3397.0183165328026
1,30,2012-08-24,False,3341.4987431815507
1,30,2012-08-31,False,2428.9679581724063
1,31,2012-07-06,False,1436.768387141836
1,31,2012-07-13,False,1544.0077857974036
1,31,2012-07-20,False,1850.518576423651
1,31,2012-07-27,False,2227.710407876278
1,31,2012-08-03,False,3885.347261511042
1,31,2012-08-10,False,4097.573562410056
1,31,2012-08-17,False,7827.124461424567
1,31,2012-08-24,False,9319.258188080084
1,31,2012-08-31,False,2277.110452178666
1,32,2012-07-06,False,6630.833967614521
1,32,2012-07-13,False,5700.966485123875
1,32,2012-07-20,False,5975.685103507758
1,32,2012-07-27,False,6370.143253696149
1,32,2012-08-03,False,6453.169735717302
1,32,2012-08-10,False,5901.249773125777
1,32,2012-08-17,False,5700.425734310087
1,32,2012-08-24,False,5576.60815700939
1,32,2012-08-31,False,6028.210756948518
1,33,2012-07-06,False,4432.426551908327
1,33,2012-07-13,False,4230.33705913418
1,33,2012-07-20,False,4746.403377176935
1,33,2012-07-27,False,5228.008214184705
1,33,2012-08-03,False,7154.214805634656
1,33,2012-08-10,False,8141.776620250672
1,33,2012-08-17,False,12383.35512514566
1,33,2012-08-24,False,12053.523794547495
1,33,2012-08-31,False,4428.243285397562
1,34,2012-07-06,False,12133.18046498377
1,34,2012-07-13,False,11559.39628923612
1,34,2012-07-20,False,11696.553875100137
1,34,2012-07-27,False,10804.897715582923
1,34,2012-08-03,False,12620.664380195629
1,34,2012-08-10,False,11549.210065303005
1,34,2012-08-17,False,12387.765215908263
1,34,2012-08-24,False,12103.543057637231
1,34,2012-08-31,False,10692.426544570859
1,35,2012-07-06,False,2394.60502184192
1,35,2012-07-13,False,2376.4792416141904
1,35,2012-07-20,False,2322.9536203610683
1,35,2012-07-27,False,2093.3679801251287
1,35,2012-08-03,False,2250.8632850777076
1,35,2012-08-10,False,2052.634270941644
1,35,2012-08-17,False,2313.602221904708
1,35,2012-08-24,False,2371.0350203709977
1,35,2012-08-31,False,2181.1524554372827
1,36,2012-07-06,False,2520.0604721297364
1,36,2012-07-13,False,1710.2201578576176
1,36,2012-07-20,False,1467.150318835441
1,36,2012-07-27,False,1248.2632251262467
1,36,2012-08-03,False,1060.6698320827363
1,36,2012-08-10,False,784.8823012062994
1,36,2012-08-17,False,579.5502536819833
1,36,2012-08-24,False,489.85293211030387
1,36,2012-08-31,False,447.52221191468084
1,37,2012-07-06,False,2647.420474308444
1,37,2012-07-13,False,2561.4587992910415
1,37,2012-07-20,False,2513.089351573484
1,37,2012-07-27,False,2551.021887391822
1,37,2012-08-03,False,2924.105500404465
1,37,2012-08-10,False,2627.314041791864
1,37,2012-08-17,False,2833.397759009813
1,37,2012-08-24,False,2607.295676316728
1,37,2012-08-31,False,2893.3580789137636
1,38,2012-07-06,False,70590.89089089163
1,38,2012-07-13,False,75295.95620551433
1,38,2012-07-20,False,61674.615168031596
1,38,2012-07-27,False,68280.31841755111
1,38,2012-08-03,False,89783.30578429831
1,38,2012-08-10,False,69446.89563803472
1,38,2012-08-17,False,59969.870124994166
1,38,2012-08-24,False,65945.82885655214
1,38,2012-08-31,False,75246.05329432584
1,40,2012-07-06,False,54521.96226796102
1,40,2012-07-13,False,55034.587392590576
1,40,2012-07-20,False,53754.27267103407
1,40,2012-07-27,False,53150.833744951786
1,40,2012-08-03,False,57045.767656757074
1,40,2012-08-10,False,54541.383853278916
1,40,2012-08-17,False,55417.97390145606
1,40,2012-08-24,False,55331.712736200956
1,40,2012-08-31,False,59741.03313302736
1,41,2012-07-06,False,638.4630940191657
1,41,2012-07-13,False,624.8388434761765
1,41,2012-07-20,False,699.5386917430853
1,41,2012-07-27,False,788.6940242097932
1,41,2012-08-03,False,906.3686406375822
1,41,2012-08-10,False,1126.5170139554125
1,41,2012-08-17,False,1253.340754914101
1,41,2012-08-24,False,1437.6743196416023
1,41,2012-08-31,False,2130.3093777445365
1,42,2012-07-06,False,8393.368284099457
1,42,2012-07-13,False,7923.395406235514
1,42,2012-07-20,False,8133.7496048951425
1,42,2012-07-27,False,7865.067627780522
1,42,2012-08-03,False,8705.761923462822
1,42,2012-08-10,False,8169.7024695270975
1,42,2012-08-17,False,8006.094978338883
1,42,2012-08-24,False,7278.296255185918
1,42,2012-08-31,False,8464.467509298416
1,44,2012-07-06,False,4341.848126178345
1,44,2012-07-13,False,4457.7818491136495
1,44,2012-07-20,False,4347.189589363912
1,44,2012-07-27,False,4459.423176052808
1,44,2012-08-03,False,4519.306350009049
1,44,2012-08-10,False,4574.592677452943
1,44,2012-08-17,False,4511.871629761879
1,44,2012-08-24,False,4898.390187173849
1,44,2012-08-31,False,5044.566802706844
1,46,2012-07-06,False,19743.239775184673
1,46,2012-07-13,False,19439.207075034003
1,46,2012-07-20,False,19226.855132869296
1,46,2012-07-27,False,18242.767599280483
1,46,2012-08-03,False,19737.509815213616
1,46,2012-08-10,False,18246.79131756793
1,46,2012-08-17,False,18398.878020022676
1,46,2012-08-24,False,18791.29421777197
1,46,2012-08-31,False,19377.761657947318
1,47,2012-07-27,False,39.34682274344087
1,47,2012-08-10,False,48.018667093492596
1,48,2012-07-06,False,829.0482593907757
1,48,2012-07-13,False,605.1397186980666
1,48,2012-07-20,False,608.3789565654075
1,48,2012-07-27,False,1190.0291699479997
1,48,2012-08-03,False,878.3330765986352
1,48,2012-08-10,False,1091.0577787756486
1,48,2012-08-17,False,1184.184643633316
1,48,2012-08-31,False,1917.4789083088804
1,49,2012-07-06,False,9610.905527986482
1,49,2012-07-13,False,10125.11934158205
1,49,2012-07-20,False,11499.473703116606
1,49,2012-07-27,False,11221.693543451433
1,49,2012-08-03,False,12199.053093318049
1,49,2012-08-10,False,11848.486053146553
1,49,2012-08-17,False,11970.370967643428
1,49,2012-08-24,False,12681.305933457503
1,49,2012-08-31,False,11095.642146380354
1,52,2012-07-06,False,1274.7095758352743
1,52,2012-07-13,False,1378.3995182207577
1,52,2012-07-20,False,972.9948454026871
1,52,2012-07-27,False,1072.1199401548743
1,52,2012-08-03,False,1180.8569400060096
1,52,2012-08-10,False,1256.7268613146011
1,52,2012-08-17,False,1413.905925891316
1,52,2012-08-24,False,1602.336729757848
1,52,2012-08-31,False,1723.2946888896518
1,54,2012-07-06,False,27.929025842702757
1,54,2012-07-13,False,8.441693360594186
1,54,2012-07-20,False,63.58069017336922
1,54,2012-07-27,False,21.4877743358066
1,54,2012-08-03,False,13.034640698769628
1,54,2012-08-10,False,13.432227906991926
1,54,2012-08-17,False,32.863120330094986
1,54,2012-08-24,False,0.0
1,54,2012-08-31,False,0.0
1,55,2012-07-06,False,8745.126318472132
1,55,2012-07-13,False,9285.323214021177
1,55,2012-07-20,False,7966.043817232059
1,55,2012-07-27,False,8188.473961071445
1,55,2012-08-03,False,8531.292238653023
1,55,2012-08-10,False,8089.049992724597
1,55,2012-08-17,False,7362.704103625355
1,55,2012-08-24,False,6149.881494083219
1,55,2012-08-31,False,8111.549769559769
1,56,2012-07-06,False,1731.2898058127628
1,56,2012-07-13,False,1315.4327386883238
1,56,2012-07-20,False,1057.0757069717865
1,56,2012-07-27,False,1011.2848859650339
1,56,2012-08-03,False,827.4796040586275
1,56,2012-08-10,False,530.4264908901055
1,56,2012-08-17,False,544.3809115716963
1,56,2012-08-24,False,557.7572070850651
1,56,2012-08-31,False,958.0038057896318
1,58,2012-07-06,False,2875.988420910185
1,58,2012-07-13,False,3478.55267810474
1,58,2012-07-20,False,3266.4057616778305
1,58,2012-07-27,False,3298.7250845193703
1,58,2012-08-03,False,3564.4692927655806
1,58,2012-08-10,False,2775.143256424137
1,58,2012-08-17,False,3611.420987807952
1,58,2012-08-24,False,3792.06595918916
1,58,2012-08-31,False,3301.788481873894
1,59,2012-07-06,False,0.0
1,59,2012-07-13,False,0.0
1,59,2012-07-20,False,0.0
1,59,2012-07-27,False,0.0
1,59,2012-08-03,False,0.0
1,59,2012-08-10,False,0.0
1,59,2012-08-17,False,0.0
1,59,2012-08-24,False,0.0
1,59,2012-08-31,False,0.0
1,60,2012-07-06,False,984.4568553115225
1,60,2012-07-13,False,788.528970637716
1,60,2012-07-20,False,802.1001304411318
1,60,2012-07-27,False,910.7557008134685
1,60,2012-08-03,False,1168.2161168823825
1,60,2012-08-10,False,763.5827053624068
1,60,2012-08-17,False,844.4830868820444
1,60,2012-08-24,False,788.5434505383313
1,60,2012-08-31,False,1092.5841897406676
1,67,2012-07-06,False,4949.7387144887325
1,67,2012-07-13,False,5131.94302999989
1,67,2012-07-20,False,5127.320632641461
1,67,2012-07-27,False,4932.889262700406
1,67,2012-08-03,False,5371.269496545838
1,67,2012-08-10,False,5116.309374882989
1,67,2012-08-17,False,5078.623739586359
1,67,2012-08-24,False,4952.298834525356
1,67,2012-08-31,False,5500.091498973969
1,71,2012-07-06,False,2738.379819857544
1,71,2012-07-13,False,2855.198193608778
1,71,2012-07-20,False,3073.9765363068
1,71,2012-07-27,False,3111.1116700523858
1,71,2012-08-03,False,3322.9924658479767
1,71,2012-08-10,False,3327.7615022028767
1,71,2012-08-17,False,4000.9430912766934
1,71,2012-08-24,False,3433.1033296572687
1,71,2012-08-31,False,3047.9059906410475
1,72,2012-07-06,False,34177.03078635862
1,72,2012-07-13,False,37384.387898692396
1,72,2012-07-20,False,35838.27971945712
1,72,2012-07-27,False,36955.99470724549
1,72,2012-08-03,False,39064.89299800329
1,72,2012-08-10,False,38594.58192226759
1,72,2012-08-17,False,40043.413775025925
1,72,2012-08-24,False,39842.23228290086
1,72,2012-08-31,False,44143.858492463434
1,74,2012-07-06,False,11993.069232017968
1,74,2012-07-13,False,12159.893598831035
1,74,2012-07-20,False,11437.224576288938
1,74,2012-07-27,False,12300.370602064195
1,74,2012-08-03,False,14164.131343975216
1,74,2012-08-10,False,13182.903804601649
1,74,2012-08-17,False,14726.820696307777
1,74,2012-08-24,False,14513.014791872942
1,74,2012-08-31,False,12761.551403476646
1,79,2012-07-06,False,37783.21550303159
1,79,2012-07-13,False,32620.852341100515
1,79,2012-07-20,False,30512.215882933946
1,79,2012-07-27,False,30015.239303330392
1,79,2012-08-03,False,45644.74262219265
1,79,2012-08-10,False,32147.16354156971
1,79,2012-08-17,False,32146.315799610176
1,79,2012-08-24,False,30664.94980236314
1,79,2012-08-31,False,42048.52635075197
1,80,2012-07-06,False,20458.48177802938
1,80,2012-07-13,False,17872.92575533205
1,80,2012-07-20,False,17706.4368450733
1,80,2012-07-27,False,16547.873474114986
1,80,2012-08-03,False,20994.193474704494
1,80,2012-08-10,False,19653.253749904903
1,80,2012-08-17,False,19404.603288286417
1,80,2012-08-24,False,19244.585979705716
1,80,2012-08-31,False,21022.375875019814
1,81,2012-07-06,False,33115.548140146624
1,81,2012-07-13,False,31388.090912953518
1,81,2012-07-20,False,30726.48265925765
1,81,2012-07-27,False,29663.089953624614
1,81,2012-08-03,False,32404.94633678819
1,81,2012-08-10,False,31936.24677939168
1,81,2012-08-17,False,31409.090907482525
1,81,2012-08-24,False,29585.076688171743
1,81,2012-08-31,False,31520.6270914235
1,82,2012-07-06,False,20409.63688152597
1,82,2012-07-13,False,19556.71842750705
1,82,2012-07-20,False,19187.495705265694
1,82,2012-07-27,False,18344.43058398651
1,82,2012-08-03,False,20332.100616114843
1,82,2012-08-10,False,18954.755669286413
1,82,2012-08-17,False,18681.17111207617
1,82,2012-08-24,False,17469.59229464643
1,82,2012-08-31,False,19632.425540095966
1,83,2012-07-06,False,6144.787210209523
1,83,2012-07-13,False,6133.107924220532
1,83,2012-07-20,False,5292.981906343214
1,83,2012-07-27,False,4435.893389658958
1,83,2012-08-03,False,5911.114709848914
1,83,2012-08-10,False,6471.197655559497
1,83,2012-08-17,False,5859.894865940591
1,83,2012-08-24,False,4922.935750471434
1,83,2012-08-31,False,5432.522812075048
1,85,2012-07-06,False,3235.1883197249877
1,85,2012-07-13,False,2782.966245620736
1,85,2012-07-20,False,2977.5693893725347
1,85,2012-07-27,False,2886.835467956015
1,85,2012-08-03,False,2882.8880762545878
1,85,2012-08-10,False,2686.1758948386705
1,85,2012-08-17,False,3080.828298730805
1,85,2012-08-24,False,2507.3038221054185
1,85,2012-08-31,False,2577.3764201779054
1,87,2012-07-06,False,53409.936736064265
1,87,2012-07-13,False,50763.0717327549
1,87,2012-07-20,False,50711.33833125058
1,87,2012-07-27,False,52176.73924693665
1,87,2012-08-03,False,63843.569936856606
1,87,2012-08-10,False,47832.88848650758
1,87,2012-08-17,False,51185.48398205938
1,87,2012-08-24,False,50765.29904599091
1,87,2012-08-31,False,63275.94295773914
1,90,2012-07-06,False,90171.32329392101
1,90,2012-07-13,False,89643.25850162441
1,90,2012-07-20,False,87205.77727352288
1,90,2012-07-27,False,83338.95823300887
1,90,2012-08-03,False,94224.95641422248
1,90,2012-08-10,False,91743.34260897343
1,90,2012-08-17,False,91490.39836976389
1,90,2012-08-24,False,86125.46068381665
1,90,2012-08-31,False,94489.76116532023
1,91,2012-07-06,False,72574.27215904377
1,91,2012-07-13,False,74029.64986027502
1,91,2012-07-20,False,66350.77197240193
1,91,2012-07-27,False,61343.87296906392
1,91,2012-08-03,False,73235.90154715859
1,91,2012-08-10,False,75028.75869223343
1,91,2012-08-17,False,69731.75151071056
1,91,2012-08-24,False,62815.14061547516
1,91,2012-08-31,False,66747.89684260091
1,92,2012-07-06,False,147319.19244914566
1,92,2012-07-13,False,144762.4276346526
1,92,2012-07-20,False,132979.293916646
1,92,2012-07-27,False,126302.77766354656
1,92,2012-08-03,False,150435.32575720316
1,92,2012-08-10,False,150471.69297962077
1,92,2012-08-17,False,141414.25870312392
1,92,2012-08-24,False,128965.47995113808
1,92,2012-08-31,False,144262.295743022
1,93,2012-07-06,False,88503.14291860387
1,93,2012-07-13,False,80990.05040984196
1,93,2012-07-20,False,70521.62025448176
1,93,2012-07-27,False,65955.76985347556
1,93,2012-08-03,False,79143.45039318078
1,93,2012-08-10,False,82800.8367026066
1,93,2012-08-17,False,74765.75807474574
1,93,2012-08-24,False,66342.53443973255
1,93,2012-08-31,False,77712.6883387743
1,94,2012-07-06,False,66504.16148822637
1,94,2012-07-13,False,64792.212920471815
1,94,2012-07-20,False,62599.67291872006
1,94,2012-07-27,False,60250.503616390015
1,94,2012-08-03,False,69820.92599803957
1,94,2012-08-10,False,68900.34835453231
1,94,2012-08-17,False,66972.280378131
1,94,2012-08-24,False,64777.355214418356
1,94,2012-08-31,False,67156.8002959168
1,95,2012-07-06,False,137145.14129421397
1,95,2012-07-13,False,133300.2330712771
1,95,2012-07-20,False,128816.3965621083
1,95,2012-07-27,False,122093.44131730989
1,95,2012-08-03,False,139845.53615525377
1,95,2012-08-10,False,142297.72531110313
1,95,2012-08-17,False,136795.10024186553
1,95,2012-08-24,False,124388.3784753551
1,95,2012-08-31,False,132954.88364982788
1,96,2012-07-06,False,57926.73159067106
1,96,2012-07-13,False,52083.89437087373
1,96,2012-07-20,False,53195.15406781458
1,96,2012-07-27,False,52809.464326757094
1,96,2012-08-03,False,52121.66804332505
1,96,2012-08-10,False,51001.381008001204
1,96,2012-08-17,False,49349.922439487935
1,96,2012-08-24,False,48370.96091443024
1,96,2012-08-31,False,50657.873857737955
1,97,2012-07-06,False,41359.72590404835
1,97,2012-07-13,False,39208.42756989102
1,97,2012-07-20,False,35540.89310628085
1,97,2012-07-27,False,33262.65235473391
1,97,2012-08-03,False,39856.332593839456
1,97,2012-08-10,False,40251.783451371586
1,97,2012-08-17,False,38362.065017439425
1,97,2012-08-24,False,35271.13838734079
1,97,2012-08-31,False,39194.54209358712
1,98,2012-07-06,False,12457.117219169242
1,98,2012-07-13,False,11635.02502954312
1,98,2012-07-20,False,10948.350795347986
1,98,2012-07-27,False,10978.875823976628
1,98,2012-08-03,False,10928.771345006653
1,98,2012-08-10,False,12059.042811611507
1,98,2012-08-17,False,11774.397861730837
1,98,2012-08-24,False,10761.718780224026
1,98,2012-08-31,False,11582.789776378373
1,99,2012-07-13,False,109.51695433218153
1,99,2012-07-20,False,202.84589735459443
1,99,2012-07-27,False,267.050218767046
1,99,2012-08-03,False,202.84589735459443
1,99,2012-08-10,False,202.84589735459443
1,99,2012-08-17,False,458.49974155670986
1,99,2012-08-24,False,56.738658552963784
1,99,2012-08-31,False,156.56768900359324
2,1,2012-07-06,False,23061.579319801298
2,1,2012-07-13,False,22653.735843500195
2,1,2012-07-20,False,21328.561125832668
2,1,2012-07-27,False,21982.13801669538
2,1,2012-08-03,False,22518.15991345771
2,1,2012-08-10,False,21531.31300463827
2,1,2012-08-17,False,21515.797782346956
2,1,2012-08-24,False,20666.8035858085
2,1,2012-08-31,False,22443.508461576937
2,2,2012-07-06,False,66060.01952532186
2,2,2012-07-13,False,67958.96071849222
2,2,2012-07-20,False,67492.74998648788
2,2,2012-07-27,False,66872.83859995096
2,2,2012-08-03,False,71278.76343835985
2,2,2012-08-10,False,68423.20164710868
2,2,2012-08-17,False,69133.76709548524
2,2,2012-08-24,False,68879.99656236662
2,2,2012-08-31,False,67225.7668981709
2,3,2012-07-06,False,13358.867536951551
2,3,2012-07-13,False,20873.597430764756
